code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,main_category,energy_kcal_zscore,fat_zscore,saturated_fat_zscore,sugar_zscore,protein_zscore,salt_zscore,fiber_zscore,protein_to_fat_ratio,sugar_to_energy_ratio,integrity_score,risk_level
7610029228519,Energy Drink,Denner,"Energy-Drinks,Energydrink mit Zucker",en:switzerland,43.0,0.5,0.1,9.8,9.8,0.5,0.2,,https://images.openfoodfacts.org/images/products/761/002/922/8519/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/761/002/922/8519/nutrition_de.6.400.jpg,Energy-Drinks,0.6476872004298567,2.2532028485964326,2.1408720964441885,0.6049125876823382,1.7400410193596656,0.8630649602478644,,0.3333333333333333,0.22272727272727275,0.9925093207241287,low
7610198075143,Energy Volg,Volg,"Getränke, Energy-Drinks",en:Switzerland,3.0,0.0,0.0,0.0,0.0,0.0,0.235,,https://images.openfoodfacts.org/images/products/761/019/807/5143/front_de.12.400.jpg,,Getränke,-0.4021968235863078,-0.1761968850322511,-0.24336244378551927,-0.6064137587974374,-0.2984114934520168,1.8990689919484087,,0.0,0.0,0.8584770948401689,moderate
7610200096968,Paddy Pétales de blé complets,Migros,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales chocolatées pour petit-déjeuner non fourrées et non enrichies en vitamines et minéraux","France,Suisse",380.0,3.5,1.5,75.0,36.0,8.0,0.6,8.0,https://images.openfoodfacts.org/images/products/761/020/009/6968/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/761/020/009/6968/nutrition_fr.22.400.jpg,Aliments et boissons à base de végétaux,0.15325233055492032,-0.5582988860695345,-0.34626210477363983,1.4344741083781303,-0.10213637453190545,0.9182814743582166,0.43065149198718744,1.7777777777777777,0.09448818897637795,0.8460007023021956,moderate
7610200337474,Eau Minérale Naturelle : non gazéifiée,M Budget,"Beverages and beverages preparations, Beverages, Waters, Spring waters, Mineral waters, Natural mineral waters, Non-carbonated natural mineral waters, en:carbonated-waters","en:France, en:Switzerland, Germany",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/761/020/033/7474/front_fr.21.400.jpg,https://images.openfoodfacts.org/images/products/761/020/033/7474/nutrition_fr.23.400.jpg,Beverages and beverages preparations,-0.3479966742424988,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.26792784160101735,-0.05999135681129483,-0.30220518422589837,0.0,0.0,0.9956171564369409,low
7610200339607,Verveine Tee,"Klostergarten, Migros Bio","Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Beverage preparations, Herbal teas","Schweiz, Germany",1.0,0.0,0.0,0.2,0.0,0.1,0.0,,https://images.openfoodfacts.org/images/products/761/020/033/9607/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/761/020/033/9607/nutrition_en.22.400.jpg,Beverages and beverages preparations,-0.33955987570679674,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.25282539775700424,-0.05999135681129483,,0.1,0.0,0.9925677579731708,low
7610227948318,Plant-based Geschnetzeltes Chunks Beef,"Green Mountain, Hilcona","Meat alternatives,Meat analogues,Meat analogues from pea proteins",en:germany,187.0,9.0,1.0,1.56,0.778,23.3,2.0,2.89,https://images.openfoodfacts.org/images/products/761/022/794/8318/front_de.16.400.jpg,https://images.openfoodfacts.org/images/products/761/022/794/8318/nutrition_de.12.400.jpg,Meat alternatives,-0.4245938625369363,-0.22934211930853646,-0.4689886971301228,-0.5046844008985162,0.2996117356374631,1.2665312998698999,-0.8436958631977716,2.33,0.004138297872340426,0.9768542827259973,low
7610235000114,Henniez Bleue Naturelle 1.5 l,Henniez,"Beverages, Waters, en:natural-mineral-waters","France,Suisse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/761/023/500/0114/front_fr.16.400.jpg,,Beverages,-0.4553145899686159,-0.379826714683706,-0.2638917985836642,-0.3837558735348744,-0.3548260078691013,-0.11235295384988947,,0.0,0.0,0.9992290418775677,low
7610235000442,Eau minérale légèrement gazeuse,Henniez,"Beverages and beverages preparations, Beverages, Unsweetened beverages, en:carbonated-mineral-waters","Frankreich, Schweiz, Germany",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/761/023/500/0442/front_fr.28.400.jpg,https://images.openfoodfacts.org/images/products/761/023/500/0442/nutrition_fr.30.400.jpg,Beverages and beverages preparations,-0.3479966742424988,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.26792784160101735,-0.05999135681129483,-0.30220518422589837,0.0,0.0,0.9956171564369409,low
7610235000534,Acqua minerale naturale frizzante,Henniez,"Acque minerali naturali carbonate,Acqua minerale frizzante","Suisse, en:france",0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,https://images.openfoodfacts.org/images/products/761/023/500/0534/front_it.19.400.jpg,https://images.openfoodfacts.org/images/products/761/023/500/0534/nutrition_it.13.400.jpg,Acque minerali naturali carbonate,0.0,0.0,0.0,0.0,0.0,1.2872792855512722,0.0,0.0,0.0,0.9774728908581702,low
7610235000558,Henniez Mineralwasser Kohlensäure,Henniez,"Beverages and beverages preparations, Beverages, Carbonated drinks, Waters, Carbonated waters, en:mineral-waters","Frankreich, Schweiz, Germany",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/761/023/500/0558/front_fr.6.400.jpg,https://images.openfoodfacts.org/images/products/761/023/500/0558/nutrition_fr.22.400.jpg,Beverages and beverages preparations,-0.3479966742424988,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.26792784160101735,-0.05999135681129483,,0.0,0.0,0.9956171564369409,low
7610235003252,Multi-Vitamin,Hohes C,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus multifruits, Jus multifruits à base de concentrés, Jus multifruit multivitaminé à base d'orange",Switzerland,46.0,0.5,0.1,10.0,9.9,0.7,0.0,,https://images.openfoodfacts.org/images/products/761/023/500/3252/front_fr.9.400.jpg,https://images.openfoodfacts.org/images/products/761/023/500/3252/nutrition_fr.14.400.jpg,Aliments et boissons à base de végétaux,-2.2837616380557964,-0.8641253399652837,-0.7905798471138904,-1.0440431941708446,-1.1993653629390881,-0.9904845379954682,,0.4666666666666666,0.21063829787234042,1.0,low
7610237001003,Eau minérale naturelle avec adjonction de gaz carbonique,"Arkina, Feldschlösschen Boissons","Beverages,Carbonated drinks,Waters,Spring waters,Mineral waters,Carbonated waters,Natural mineral waters,Carbonated mineral waters,Carbonated natural mineral waters","Spain,Switzerland",0.0,0.0,0.0,0.0,,,,0.0,https://images.openfoodfacts.org/images/products/761/023/700/1003/front_fr.20.400.jpg,https://images.openfoodfacts.org/images/products/761/023/700/1003/nutrition_fr.26.400.jpg,Beverages,-0.4553145899686159,-0.379826714683706,-0.2638917985836642,,,,-0.29309554911359054,,,0.9960865009116647,low
7610237064046,Arkina Gazeuse,,"Beverages and beverages preparations, Beverages, Waters, Spring waters, Mineral waters, en:carbonated-waters","France, Suisse",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/761/023/706/4046/front_fr.10.400.jpg,,Beverages and beverages preparations,-0.3479966742424988,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.26792784160101735,-0.05999135681129483,,0.0,0.0,0.9956171564369409,low
7610335000069,Mineralwasser Valser,Valser,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Wasser, Quellwasser, Mineralwasser, Selterswasser, Natürliches Mineralwasser, Natürliches Mineralwasser mit Kohlensäure versetzt","France, Switzerland, Germany",0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,https://images.openfoodfacts.org/images/products/761/033/500/0069/front_de.37.400.jpg,https://images.openfoodfacts.org/images/products/761/033/500/0069/nutrition_de.49.400.jpg,Getränke und Getränkezubereitungen,-0.4866428448952504,-0.16727212473470834,-0.16127984641951162,-0.7978714910064345,-0.1431680739874816,-0.12322796996328202,-0.19576078447101142,0.0,0.0,0.9794367529262942,low
7610335002575,Acqua minerale naturale,Valser,"Beverages and beverages preparations, Beverages, Waters, Spring waters, Mineral waters, en:natural-mineral-waters","France, Switzerland, Germany",0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,https://images.openfoodfacts.org/images/products/761/033/500/2575/front_it.53.400.jpg,https://images.openfoodfacts.org/images/products/761/033/500/2575/nutrition_it.55.400.jpg,Beverages and beverages preparations,-0.3479966742424988,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.26792784160101735,-0.05998231760879188,-0.30220518422589837,0.0,0.0,0.9956171564369409,low
7610369407650,Kräuter Tee,Vitalp,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Herbal teas, en:teas",France,376.0,0.5,0.1,94.0,93.0,0.5,0.0,,https://images.openfoodfacts.org/images/products/761/036/940/7650/front_fr.19.400.jpg,https://images.openfoodfacts.org/images/products/761/036/940/7650/nutrition_fr.21.400.jpg,Plant-based foods and beverages,0.7591782212028073,-0.5298457475624045,-0.31483799562329917,5.904249393407983,-0.7123648228534909,-0.5239564901514268,,0.3333333333333333,0.246684350132626,0.807846992776539,moderate
7610525395081,San clemente,San Clemente,"Bevande, Acque, Acque di sorgente, Acque minerali, Acque minerali naturali, Acque minerali naturali non carbonate",Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/761/052/539/5081/front_it.4.400.jpg,,Bevande,-0.3269780269586398,-0.3200424527974558,-0.3282278111328844,-0.3986135518663074,-0.29791869594260906,-0.29067742495425625,-0.37990774789047993,0.0,0.0,0.9995220983537679,low
7610700623572,Eucalyptus,Ricola,"Plant-based foods and beverages,Beverages,Snacks,Sweet snacks,Confectioneries,Hot beverages,Plant-based beverages,Herbal teas,Candies,Eucalyptus",Switzerland,235.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/761/070/062/3572/front_fr.17.400.jpg,https://images.openfoodfacts.org/images/products/761/070/062/3572/nutrition_fr.19.400.jpg,Plant-based foods and beverages,0.0660048948929889,-0.5667325857996706,-0.3310979849052022,-0.614827037892919,-0.7463375281299871,-0.5239564901514268,-0.7313028222487978,0.0,0.0,0.9477599355293036,low
7610848714149,Muesli bio croustillant aux fruits rouges,"Coop Naturaplan,Naturaplan","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Mueslis, Mueslis croustillants, Mueslis aux fruits, Mueslis croustillants aux fruits, Muesli croustillant aux fruits non enrichi en vitamines et minéraux","Suisse,en:switzerland",432.0,13.0,2.9,66.0,19.0,9.2,0.55,7.1,https://images.openfoodfacts.org/images/products/761/084/871/4149/front_fr.32.400.jpg,https://images.openfoodfacts.org/images/products/761/084/871/4149/nutrition_fr.38.400.jpg,Aliments et boissons à base de végétaux,0.5326676789613792,0.4101515512670047,0.09805563756661063,-0.1798858204851867,0.07823003452132996,0.7592176399954097,0.15023632198422568,0.6571428571428571,0.04387990762124711,0.8333446979768973,moderate
7610867010161,Knutwiler Mineral ohne Kohlensäure,,"Getränke und Getränkezubereitungen, Getränke, Wasser, Quellwasser, Mineralwasser","Schweiz, Germany",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/761/086/701/0161/front_de.5.400.jpg,https://images.openfoodfacts.org/images/products/761/086/701/0161/nutrition_de.7.400.jpg,Getränke und Getränkezubereitungen,-0.4866428448952504,-0.16727212473470834,-0.16127984641951162,-0.7978714910064345,-0.1431680739874816,-0.14688680041117289,,0.0,0.0,0.9921754529709627,low
7610900251902,Pro time yogurt,Emmi,"Latticini, Cibi fermentati, Dessert, Prodotti lattiero-caseari fermentati, Dolci a base di latte, en:Fermented dairy desserts, Yogurt, en:High protein yogurts",Italy,64.0,0.2,0.1,5.4,4.8,9.6,0.11,,https://images.openfoodfacts.org/images/products/761/090/025/1902/front_it.23.400.jpg,https://images.openfoodfacts.org/images/products/761/090/025/1902/nutrition_it.16.400.jpg,Latticini,-0.18116317850140679,-0.7192005656541262,-0.7245908301203409,0.5773502691896257,0.4874792343848898,-0.696247691565165,0.0,8.0,0.07384615384615384,0.8562542285264743,moderate
7610900863273,I'm Your Meal,Emmi,"Beverages and beverages preparations, Beverages, Dairies, Meals, Dairy drinks, Flavoured milks, Chocolate milks, Meal replacements, en:dietary-supplements",en:switzerland,107.0,4.9,1.4,7.0,4.4,7.6,0.34,1.5,https://images.openfoodfacts.org/images/products/761/090/086/3273/front_de.10.400.jpg,https://images.openfoodfacts.org/images/products/761/090/086/3273/nutrition_de.14.400.jpg,Beverages and beverages preparations,0.5547407690776271,1.7044371661796236,1.317447924347486,0.04536690722691702,0.879857890543978,-0.05384469910928723,0.6784311673197224,1.2881355932203389,0.040740740740740744,0.9194436332776008,moderate
7610900876907,Protein Coffee,Emmi,Emmi Caffè Latte Protein Cappuccino,en:Switzerland,56.0,0.9,0.5,4.1,3.4,7.9,0.1175,,https://images.openfoodfacts.org/images/products/761/090/087/6907/front_fr.20.400.jpg,https://images.openfoodfacts.org/images/products/761/090/087/6907/nutrition_fr.22.400.jpg,Emmi Caffè Latte Protein Cappuccino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157894736842105,0.05964912280701754,0.8699265351624361,moderate
7610900876938,26 g Protein Coffee Double Zero,CAFFÈ LATTE,"Beverages and beverages preparations, Beverages, Dairies, Dairy drinks, Coffee drinks, Coffee with milk with sugar, en:bodybuilding-supplements",en:switzerland,56.1,0.909,0.515,4.09,3.39,7.91,0.0775,,https://images.openfoodfacts.org/images/products/761/090/087/6938/front_it.36.400.jpg,https://images.openfoodfacts.org/images/products/761/090/087/6938/nutrition_it.5.400.jpg,Beverages and beverages preparations,0.1253077236103896,0.12797038822904014,0.33599315889409875,-0.039592153996532715,0.9266754664604187,-0.058590280423337214,,4.143530644316396,0.05936952714535902,0.8980521124548131,moderate
7610900878437,Caffè Latte High Protein Coffee,Emmi,en:protein-shakes,en:Belgium,58.0,0.9,0.5,4.0,3.4,8.0,,0.6,https://images.openfoodfacts.org/images/products/761/090/087/8437/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/761/090/087/8437/nutrition_en.13.400.jpg,en:protein-shakes,-0.4628597301379151,-0.3341806854581301,-0.05441455281864458,-0.5274689368231292,-0.39717587801768434,,-0.09337727493529968,4.2105263157894735,0.0576271186440678,0.8596438588650595,moderate
7611174071500,Whey Isolate 94 (Unflavored),Sponser,"Dietary supplements, Bodybuilding supplements",en:Switzerland,360.0,0.5,0.3,0.2,0.2,92.0,0.3,,https://images.openfoodfacts.org/images/products/761/117/407/1500/front_en.3.400.jpg,,Dietary supplements,0.2702976644662503,-0.47879912055758805,-0.8428947003013633,-0.674709543181671,1.6100551320728038,-0.08564751058522849,,61.333333333333336,0.000554016620498615,0.9963787958190665,low
7611174071586,Whey Isolate 94,Sponser,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Switzerland,480.0,1.2,0.8,2.0,0.8,88.0,0.8,,https://images.openfoodfacts.org/images/products/761/117/407/1586/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/761/117/407/1586/nutrition_de.4.400.jpg,Nahrungsergänzungsmittel,1.3334659505685353,-0.6974978595923682,-0.650621335811433,-0.5831805461924703,1.1217214774368989,-0.05225605309985085,,40.0,0.0016632016632016633,0.9921186273981477,low
7611174173228,Liquid energy carbohydrate gel,Sponser,Dietary supplements,"Frankreich, Germany",232.0,0.1,0.0,57.0,50.0,0.3,1.11,1.5,https://images.openfoodfacts.org/images/products/761/117/417/3228/front_en.24.400.jpg,https://images.openfoodfacts.org/images/products/761/117/417/3228/nutrition_en.26.400.jpg,Dietary supplements,-0.655141868094145,-0.5040982588199788,-0.9274483346798522,3.917193522681035,-1.4567121504945097,-0.05376674790383229,-0.5282108123681466,0.2727272727272727,0.2145922746781116,0.8032275035151628,moderate
7611174440313,Mass gainer,Sponser,"Dietary supplements, Bodybuilding supplements",Switzerland,396.0,3.0,1.5,61.0,17.0,30.0,0.7,2.6,https://images.openfoodfacts.org/images/products/761/117/444/0313/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/761/117/444/0313/nutrition_en.7.400.jpg,Dietary supplements,0.5305775329988615,-0.32067950641764564,-0.504680162787407,0.8743661898804466,-0.4634407405463176,-0.06990392407589703,-0.42019945464824304,7.5,0.042821158690176324,0.9244797357261727,moderate
7611174610877,Electrolytes Zero Carb Sports Drink,Sponser,Dietary supplements,Switzerland,197.0,0.0,0.0,13.3,0.8,0.0,22.3,,https://images.openfoodfacts.org/images/products/761/117/461/0877/front_en.18.400.jpg,https://images.openfoodfacts.org/images/products/761/117/461/0877/nutrition_en.23.400.jpg,Dietary supplements,-0.9081917402786281,-0.5104230433855765,-0.9274483346798522,-0.6193854098580239,-1.4667451950394408,0.7802497474280012,,0.0,0.00404040404040404,0.8225169132663953,moderate
7611174699636,Protein 50 bar Berry-Vanilla,Sponser,"Supplementi dietetici, Integratori per bodybuilding, Barrette proteiche",Italy,333.0,7.3,2.7,17.0,3.2,50.0,0.72,,https://images.openfoodfacts.org/images/products/761/117/469/9636/front_it.8.400.jpg,https://images.openfoodfacts.org/images/products/761/117/469/9636/nutrition_it.5.400.jpg,Supplementi dietetici,-0.4290560256679779,-0.1569923051205852,-0.4098268775464512,-0.47609942459476823,-0.03166362932004025,-0.06970605386205007,,6.024096385542168,0.009580838323353293,1.0,low
7611174699643,Whey Isolate 94,sponser,"Dietary supplements, Bodybuilding supplements, Protein powders",en:Switzerland,370.0,1.5,0.6,2.5,0.7,85.0,0.78,,https://images.openfoodfacts.org/images/products/761/117/469/9643/front_en.8.400.jpg,https://images.openfoodfacts.org/images/products/761/117/469/9643/nutrition_en.14.400.jpg,Dietary supplements,0.3425976279475312,-0.4155512749016111,-0.7583410659228741,-0.6286060987452984,1.3759507593577418,-0.06675520677403074,,34.0,0.0018867924528301885,1.0,low
7611333014041,Inshape,,en:dietary-supplements,Switzerland,360.0,7.0,1.0,35.0,16.0,33.0,0.80000001192093,,https://images.openfoodfacts.org/images/products/761/133/301/4041/front_fr.5.400.jpg,https://images.openfoodfacts.org/images/products/761/133/301/4041/nutrition_fr.7.400.jpg,en:dietary-supplements,1.058706131626388,0.699041146503574,0.040164604079451945,0.46399622711603716,0.3604439279867649,0.11402521467499896,,4.125,0.0443213296398892,0.8972404986970548,moderate
7611546034874,energy drink,ok.-,Energy-Drinks,en:switzerland,49.0,0.5,0.1,11.0,11.0,0.5,0.23,0.0,https://images.openfoodfacts.org/images/products/761/154/603/4874/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/761/154/603/4874/nutrition_de.8.400.jpg,Energy-Drinks,0.9700239795156295,2.2532028485964326,2.1408720964441885,0.8692441386023513,1.7400410193596656,1.2157054364099042,-0.31622776601683794,0.3333333333333333,0.22,0.9914466286738576,low
7611612221023,POWER KING,Powerking,"beverages-and-beverages-preparations, beverages, energy-drinks, fr:boissons, boissons-avec-sucre-ajouté, boissons-énergisantes, boissons-énergétiques",Spain,45.5,0.0,0.0,10.4,10.3,0.3,0.147,,https://images.openfoodfacts.org/images/products/761/161/222/1023/front_es.70.400.jpg,https://images.openfoodfacts.org/images/products/761/161/222/1023/nutrition_es.43.400.jpg,beverages-and-beverages-preparations,1.1698971661542574,-0.5,0.0,1.0353428408095513,0.5477225575051661,-1.4440819041285262,0.0,0.3,0.22150537634408604,0.9815755158834584,low
7611612221719,Energy Drink,Powerking,en:energy-drinks,en:Denmark,43.0,0.0,0.0,10.3,10.3,0.1,0.000375,0.0,https://images.openfoodfacts.org/images/products/761/161/222/1719/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/761/161/222/1719/nutrition_en.5.400.jpg,en:energy-drinks,0.13551329790887442,-0.16178142578533697,-0.19221938434908176,0.5746081906213952,-0.15612656134869932,-0.32448126351969336,-0.31622776601683794,0.1,0.2340909090909091,0.9865924065020217,low
7612100035191,hydrate & perform,Isostar,"Beverages and beverages preparations, Beverages, Energy drinks, en:dietary-supplements",en:Germany,372.0,0.0,0.0,88.0,70.0,0.0,2.75,0.0,https://images.openfoodfacts.org/images/products/761/210/003/5191/front_de.13.400.jpg,https://images.openfoodfacts.org/images/products/761/210/003/5191/nutrition_de.21.400.jpg,Beverages and beverages preparations,2.7904923810386864,-0.23108957197067934,-0.23513588540928487,5.563499992631176,-0.26792784160101735,-0.010275743045056825,-0.30220518422589837,0.0,0.1876675603217158,0.7911048669611174,moderate
7612100914199,Ovomaltine Céréal Energy,Ovomaltine,"Boissons et préparations de boissons,Boissons,Cacao et dérivés,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Cacaos en poudre,Chocolats en poudre,Boisson cacaotée ou au chocolat instantanée sucrée enrichie en vitamines prête à boire (reconstituée avec du lait demi-écrémé standard),Poudre maltée cacaotée","Belgique,France",375.0,2.0,1.0,78.0,51.0,9.5,0.5,0.0,https://images.openfoodfacts.org/images/products/761/210/091/4199/front_fr.59.400.jpg,https://images.openfoodfacts.org/images/products/761/210/091/4199/nutrition_fr.61.400.jpg,Boissons et préparations de boissons,2.2050572869419356,1.234444273976379,1.399606782375994,1.4038854853099705,3.32543316764122,3.655226827720469,-0.4029779744863146,3.1666666666666665,0.1356382978723404,0.6715761704903782,high
76121340,Barres Isostar High Energy Multi-fruits 40GR.,Isostar,"Imbiss, Süßer Snack, Süßwaren, Riegel, Getreideriegel, Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel","France,Italie,Suisse",394.0,9.4,6.6,72.0,35.0,4.8,0.53,,https://images.openfoodfacts.org/images/products/000/007/612/1340/front_en.14.400.jpg,https://images.openfoodfacts.org/images/products/000/007/612/1340/nutrition_de.39.400.jpg,Imbiss,-0.06984217883956052,-0.9333564841429227,-0.003201913591473344,1.6457190656593073,-2.0556474959688735,-0.20280668454342438,,0.4615384615384615,0.08860759493670886,0.8265557022197177,moderate
7613031513093,Nesquik banana flavor,"Nestlé, Nesquik - Nestlé","Beverages and beverages preparations,Beverage preparations,Instant beverages,Banana flavour mix and added vitamins and minerals for milk,Banana flavoured powder","Frankreich, Vereinigtes Königreich, Germany",576.92,13.85,0.0,0.0,0.0,27.69,0.846,0.0,https://images.openfoodfacts.org/images/products/761/303/151/3093/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/761/303/151/3093/nutrition_en.17.400.jpg,Beverages and beverages preparations,4.519361136974763,5.239736004229666,-0.23513588540928487,-0.3247517753306857,3.91393885880621,-0.044697026176299434,-0.30220518422589837,1.8646464646464649,0.0,0.6816942488638325,high
7613031566501,NESTLE NESQUIK Duo Céréales paquet de,"Nestlé, Nesquik","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Grains soufflées,Céréales extrudées,Céréales soufflées,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux","Belgique,France",397.0,6.3,2.9,72.0,22.3,8.9,0.21,8.2,https://images.openfoodfacts.org/images/products/761/303/156/6501/front_fr.38.400.jpg,https://images.openfoodfacts.org/images/products/761/303/156/6501/nutrition_fr.42.400.jpg,Aliments et boissons à base de végétaux,0.2772919636878011,-0.2728608624335019,0.09805563756661063,0.1334899304118102,0.03313843225802124,-0.3224164336716785,0.49296597421006755,1.2191780821917808,0.05603015075376885,0.8513171863584302,moderate
7613031847433,NESTLE COOKIE CRISP Cerealien,"Nestlé, Nestle cookie crisp","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, en:Sweet breakfast cereals, en:Sweet breakfast cereals fortified with vitamins and chemical elements, Geröstete Getreidekost","France,Germany,Switzerland",393.0,5.2,0.9,78.0,22.4,6.7,0.66,6.0,https://images.openfoodfacts.org/images/products/761/303/184/7433/front_de.33.400.jpg,https://images.openfoodfacts.org/images/products/761/303/184/7433/nutrition_en.18.400.jpg,Pflanzliche Lebensmittel und Getränke,1.0557524865923649,-0.4764482532979287,-0.44956619237757317,1.3158594372926529,-0.8717448307966656,-0.3462447935604219,-0.2345916783183018,1.0806451612903225,0.05685279187817258,0.904873040975958,moderate
7613032637767,Renutryl Booster Saveur Café,"Clinutren, Nestlé Health Science, Nestlé","Denrée alimentaire destinee a des fins medicales speciales,aliment hyperproteine et hyperenergetique",France,200.0,7.0,0.9,24.0,7.0,10.0,0.23,0.0,https://images.openfoodfacts.org/images/products/761/303/263/7767/front_fr.22.400.jpg,https://images.openfoodfacts.org/images/products/761/303/263/7767/nutrition_fr.20.400.jpg,Denrée alimentaire destinee a des fins medicales speciales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.03482587064676617,0.8935903008218059,moderate
7613032773670,VITTEL eau minérale naturelle 33cl kids,Vittel,"Beverages and beverages preparations, Beverages, Waters, Spring waters, Mineral waters, Natural mineral waters, en:unsweetened-beverages","Belgique,France",0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,https://images.openfoodfacts.org/images/products/761/303/277/3670/front_fr.163.400.jpg,https://images.openfoodfacts.org/images/products/761/303/277/3670/nutrition_fr.23.400.jpg,Beverages and beverages preparations,-0.3479966742424988,-0.23108957197067934,-0.23513588540928487,-0.3247517753306857,-0.26792784160101735,-0.05996785488478716,-0.30220518422589837,0.0,0.0,0.9956171564369409,low
7613032779566,chocapic,"Nestlé, Chocapic","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales pour petit déjeuner enrichies en vitamines et minéraux,Céréales extrudées,Pétales de blé chocolatés,Céréales chocolatées pour petit déjeuner non fourrées mais enrichies en vitamines et minéraux,Céréales pour petit déjeuner riches en fibres","France,Suisse",384.0,4.4,1.1,73.8,19.9,8.5,0.2,7.7,https://images.openfoodfacts.org/images/products/761/303/277/9566/front_en.97.400.jpg,https://images.openfoodfacts.org/images/products/761/303/277/9566/nutrition_en.99.400.jpg,Aliments et boissons à base de végétaux,0.1824381265861864,-0.4665509499008097,-0.47321003115656857,-0.09441970660418769,-0.02698370409305732,-0.3542292005442399,0.3371797686528669,1.574074074074074,0.051688311688311686,0.8407843449199126,moderate
7613033559716,Céréales Nesquik cœur lacté,"Nestlé,Nesquik","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales pour petit déjeuner enrichies en vitamines et minéraux,Céréales extrudées,Céréales fourrées,Céréales pour petit déjeuner fourrées fourrage autre que chocolat enrichies en vitamines et minéraux",France,406.0,9.1,3.6,70.0,24.8,7.9,0.508,6.0,https://images.openfoodfacts.org/images/products/761/303/355/9716/front_fr.14.400.jpg,https://images.openfoodfacts.org/images/products/761/303/355/9716/nutrition_fr.9.400.jpg,Aliments et boissons à base de végétaux,0.3429600047581498,0.012577161202530687,0.32021450873673596,0.37089580230347446,-0.11716690861967502,0.6256040191306517,-0.1924933302416162,0.7821782178217822,0.060933660933660934,0.8515818005010958,moderate
